Post ID,Permalink,Post Message,Type,Countries,Languages,Posted,Audience Targeting,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Talking About This (Post) by action type - comment,Lifetime Talking About This (Post) by action type - like,Lifetime Talking About This (Post) by action type - share,Lifetime Post Stories by action type - comment,Lifetime Post Stories by action type - like,Lifetime Post Stories by action type - share,Lifetime Post Consumers,Lifetime Post Consumptions,Lifetime Post consumers by type - link clicks,Lifetime Post consumers by type - other clicks,Lifetime Post consumers by type - photo view,Lifetime Post consumers by type - video play,Lifetime Post Consumptions by type - link clicks,Lifetime Post Consumptions by type - other clicks,Lifetime Post Consumptions by type - photo view,Lifetime Post Consumptions by type - video play,Lifetime Negative feedback,Lifetime Negative Feedback from Users,Lifetime Negative feedback - hide_all_clicks,Lifetime Negative feedback - hide_clicks,Lifetime Negative feedback - unlike_page_clicks,Lifetime Negative Feedback from Users by Type - hide_all_clicks,Lifetime Negative Feedback from Users by Type - hide_clicks,Lifetime Negative Feedback from Users by Type - unlike_page_clicks,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Average time video viewed,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Video length,Lifetime Percentage of viewers at each interval (video post) - 0,Lifetime Percentage of viewers at each interval (video post) - 1,Lifetime Percentage of viewers at each interval (video post) - 2,Lifetime Percentage of viewers at each interval (video post) - 3,Lifetime Percentage of viewers at each interval (video post) - 4,Lifetime Percentage of viewers at each interval (video post) - 5,Lifetime Percentage of viewers at each interval (video post) - 6,Lifetime Percentage of viewers at each interval (video post) - 7,Lifetime Percentage of viewers at each interval (video post) - 8,Lifetime Percentage of viewers at each interval (video post) - 9,Lifetime Percentage of viewers at each interval (video post) - 10,Lifetime Percentage of viewers at each interval (video post) - 11,Lifetime Percentage of viewers at each interval (video post) - 12,Lifetime Percentage of viewers at each interval (video post) - 13,Lifetime Percentage of viewers at each interval (video post) - 14,Lifetime Percentage of viewers at each interval (video post) - 15,Lifetime Percentage of viewers at each interval (video post) - 16,Lifetime Percentage of viewers at each interval (video post) - 17,Lifetime Percentage of viewers at each interval (video post) - 18,Lifetime Percentage of viewers at each interval (video post) - 19,Lifetime Percentage of viewers at each interval (video post) - 20,Lifetime Percentage of viewers at each interval (video post) - 21,Lifetime Percentage of viewers at each interval (video post) - 22,Lifetime Percentage of viewers at each interval (video post) - 23,Lifetime Percentage of viewers at each interval (video post) - 24,Lifetime Percentage of viewers at each interval (video post) - 25,Lifetime Percentage of viewers at each interval (video post) - 26,Lifetime Percentage of viewers at each interval (video post) - 27,Lifetime Percentage of viewers at each interval (video post) - 28,Lifetime Percentage of viewers at each interval (video post) - 29,Lifetime Percentage of viewers at each interval (video post) - 30,Lifetime Percentage of viewers at each interval (video post) - 31,Lifetime Percentage of viewers at each interval (video post) - 32,Lifetime Percentage of viewers at each interval (video post) - 33,Lifetime Percentage of viewers at each interval (video post) - 34,Lifetime Percentage of viewers at each interval (video post) - 35,Lifetime Percentage of viewers at each interval (video post) - 36,Lifetime Percentage of viewers at each interval (video post) - 37,Lifetime Percentage of viewers at each interval (video post) - 38,Lifetime Percentage of viewers at each interval (video post) - 39,Lifetime Percentage of viewers at each interval (video post) - 40,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views
138832254624_10154914549709625,https://www.facebook.com/ColumbiaMissourian/posts/10154914549709625,"Since January, the Missouri legislature has launched a whirlwind of criticism toward the UM System. And, several budget bills related to system cuts are moving through the process. Read a summary of the bills and action taken so far: http://bit.ly/1N4Zze6",Link,,,4/4/16 7:40, ,391,391,0,662,662,0,10,,,,,,,10,10,8,2,,,8,2,,,1,1,,1,,,1,,649,379,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154914418984625,https://www.facebook.com/ColumbiaMissourian/posts/10154914418984625,Get a look at the issues and the candidates in Columbia's municipal election on Tuesday. http://bit.ly/1MMytO6,Link,,,4/4/16 6:30, ,634,634,0,1122,1122,0,46,,1,2,,1,2,46,64,29,22,,,30,34,,,1,1,,1,,,1,,738,430,0,0,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154913450594625,https://www.facebook.com/ColumbiaMissourian/posts/10154913450594625,Check out these photos from a nearly-bare Quinton's restaurant. The business is closing and the furnishings were auctioned off before the building on Ninth Street is demolished. http://bit.ly/1RTiz3s,Link,,,4/3/16 20:19, ,2867,2867,0,4873,4873,0,182,5,4,2,5,4,2,177,226,131,73,,,142,84,,,1,1,1,,,1,,,4159,2424,0,0,156,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154913037204625,https://www.facebook.com/ColumbiaMissourian/posts/10154913037204625,"In the 2015 and 2016 legislative sessions, Missouri lawmakers filed more than 100 bills to curb racial profiling and increase transparency in police agencies in the wake of the death of Michael Brown and the Ferguson protests. But few of the bills are getting traction. http://bit.ly/25Fcsag",Link,,,4/3/16 16:50, ,1269,1269,0,2136,2136,0,33,2,11,2,2,11,2,30,46,14,22,,,16,30,,,1,1,1,,,1,,,1597,945,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154912812274625,https://www.facebook.com/ColumbiaMissourian/posts/10154912812274625,"Do you know where you'll be voting in Tuesday's municipal election? We've got resources and information you'll  need to know before heading to the polls. http://bit.ly/1N4navk
Catch up on the candidates' positions and the issues, too. http://bit.ly/1RVUxYS",Link,,,4/3/16 14:35, ,2304,2304,0,3576,3576,0,59,3,10,5,3,11,5,51,73,29,30,,,31,42,,,0,0,,,,,,,2673,1643,0,0,48,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154912350799625,https://www.facebook.com/ColumbiaMissourian/posts/10154912350799625,Police-involved shootings of predominantly unarmed black men have sparked conversations about the role of police in use-of-force situations. Columbia police discussed the issue of using force in a Saturday presentation.,Link,,,4/3/16 11:30, ,1322,1322,0,2038,2038,0,20,,1,1,,1,1,19,23,13,8,,,13,10,,,0,0,,,,,,,1964,1269,0,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154911916664625,https://www.facebook.com/ColumbiaMissourian/posts/10154911916664625,"What do you still want to know about Tuesday's municipal election? Check out our Voters Guide, which provides all the information and stories about candidates you need before heading to the polls.",Link,,,4/3/16 8:15, ,1855,1855,0,2965,2965,0,56,,1,,,1,,56,75,51,7,,,64,11,,,0,0,,,,,,,2941,1842,0,0,56,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154911626544625,https://www.facebook.com/ColumbiaMissourian/posts/10154911626544625:0,"Today's front page features Kite Flying Day, our voters guide, preparations for a solar eclipse and a discussion about police use of force. Our e-edition: http://bit.ly/1PP2hEp",Photo,,,4/3/16 6:00, ,1787,1787,0,6921,6921,0,12,,3,,,3,,10,14,2,1,7,,2,1,11,,0,0,,,,,,,6898,1772,0,0,8,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154910643789625,https://www.facebook.com/ColumbiaMissourian/posts/10154910643789625,"A portion of the Katy Bridge in Boonville reopened with a ribbon cutting by Gov. Jay Nixon on Saturday. &quot;It's been a long time coming,&quot; said Wayne Harmon, a member of the original committee created to advocate for the restoration of the bridge. http://bit.ly/1W26Lii",Link,,,4/2/16 20:10, ,1507,1507,0,2393,2393,0,25,,9,,,9,,16,19,12,4,,,15,4,,,0,0,,,,,,,2214,1376,0,0,25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154910329229625,https://www.facebook.com/ColumbiaMissourian/posts/10154910329229625,"Did you know that plants can &quot;see&quot; light? MU doctoral candidate Scott Askinosie is studying proteins to find out how they act as the &quot;eyes,&quot; and he hopes to use his research to increase agricultural yields. http://bit.ly/220fGAt",Link,,,4/2/16 17:15, ,695,695,0,1032,1032,0,19,,7,2,,8,2,14,22,7,10,,,8,14,,,0,0,,,,,,,637,469,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154910005854625,https://www.facebook.com/ColumbiaMissourian/posts/10154910005854625,An MU researcher is trying to unlock the secret of how plants &quot;see&quot; light. His work could help with genetic modification and ways to improve crop yield. http://bit.ly/1Svw9rl,Link,,,4/2/16 14:30, ,1294,1294,0,2083,2083,0,23,,6,,,6,,21,29,13,13,,,13,16,,,0,0,,,,,,,2024,1262,0,0,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154909026144625,https://www.facebook.com/ColumbiaMissourian/posts/10154909026144625,A 12-year effort from the Katy Bridge Coalition pays off today when a concrete walkway on a restored railroad bridge opens that will allow visitors to walk across the Missouri River. The ribbon-cutting ceremony is set for 11:30 a.m. in Boonville. http://bit.ly/1PLIndq,Link,,,4/2/16 6:31, ,1358,1358,0,2087,2087,0,42,,20,4,,20,4,31,38,19,14,,,22,16,,,0,0,,,,,,,1474,956,0,0,29,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154907965944625,https://www.facebook.com/ColumbiaMissourian/posts/10154907965944625,"Visitors can travel a few decades back in time when they go inside R&amp;J's Jukeboxes in Rocheport. Owners Jane Smith and her husband have a collection of at least 17 jukeboxes and more than 4,000 records. http://bit.ly/1VZoKpM",Link,,,4/1/16 19:15, ,3108,3108,0,5277,5277,0,131,8,71,20,10,84,21,66,103,40,34,,,44,59,,,0,0,,,,,,,3549,2060,0,0,53,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154907578904625,https://www.facebook.com/ColumbiaMissourian/posts/10154907578904625,"What's your definition of a &quot;good&quot; photo? Boone County's presiding commissioner Dan Atwill says photos give him a sense of who he is, and it is also a tool to show his memory to anyone else. Atwill is still learning photography both from his life experiences and other photographers. He is working on bring a National Geographic photography workshop to mid-Missouri. 
http://bit.ly/1Vh9mV8",Link,,,4/1/16 15:25, ,809,809,0,1271,1271,0,14,,6,,,6,,11,12,5,7,,,5,7,,,0,0,,,,,,,1174,743,0,0,13,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154907229589625,https://www.facebook.com/ColumbiaMissourian/posts/10154907229589625,"It seems the mayoral candidates have similar stances on what the important issues are in Columbia, so what makes them different? Columnist George Kennedy talked to Skip Walther and Brian Treece to find out.",Link,,,4/1/16 13:08, ,2577,2577,0,4413,4413,0,94,,3,3,,3,3,93,111,81,18,,,84,27,,,1,1,,1,,,1,,4085,2369,0,0,85,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154906919409625,https://www.facebook.com/ColumbiaMissourian/posts/10154906919409625,"Web publishing allows journalists to make changes to articles after publication, but when should we make readers aware of the changes? Executive editor Tom Warhover looks for answers in this week's column. http://bit.ly/21Wq3p0",Link,,,4/1/16 11:10, ,1307,1307,0,2197,2197,0,33,4,7,2,5,7,2,27,40,8,23,,,8,32,,,0,0,,,,,,,1930,1148,0,0,31,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154906528934625,https://www.facebook.com/ColumbiaMissourian/posts/10154906528934625,"MU journalism professor Glen Cameron won the Southeastern Conference's Faculty Achievement Award for MU. Cameron, who studies crisis communication, was recognized for his years of research, software design and authoring more than 300 books, book chapters, articles and convention papers.",Link,,,4/1/16 9:07, ,1599,1599,0,2473,2473,0,44,2,25,1,2,25,1,29,46,6,27,,,6,40,,,1,8,,1,,,8,,2032,1269,0,0,41,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154906176109625,https://www.facebook.com/ColumbiaMissourian/posts/10154906176109625,"A Columbia political action committee received $47,500 in donations, but how the money will be spent has yet to be determined. http://bit.ly/1VcL3HN",Link,,,4/1/16 7:08, ,1565,1565,0,2491,2491,0,53,,4,,,4,,50,68,26,27,,,27,41,,,2,9,,2,,,9,,2383,1491,0,0,50,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154905989059625,https://www.facebook.com/ColumbiaMissourian/posts/10154905989059625:0,Today's front page features Katy Bridge; Loop CID tax; and PAC donations. Check out our e-edition: http://bit.ly/1Tmp0OJ,Photo,,,4/1/16 6:09, ,1266,1266,0,3943,3943,0,7,,,,,,,7,12,,1,6,,,1,11,,0,0,,,,,,,3918,1240,0,0,3,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154904474594625,https://www.facebook.com/ColumbiaMissourian/posts/10154904474594625,U.S. Sen. Roy Blunt toured the Boone County Fire Protection District headquarters and asked questions to learn more about Missouri Task Force 1. The Missouri group is one of only 28 teams in the country that responds to national emergencies. http://bit.ly/1Tm1CRx,Link,,,3/31/16 19:08, ,904,904,0,1488,1488,0,11,,,,,,,11,20,5,6,,,5,15,,,2,6,1,1,,1,5,,1463,886,0,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154903988664625,https://www.facebook.com/ColumbiaMissourian/posts/10154903988664625,"Lt. Gov. Peter Kinder's statement that numbers for minority youth unemployment fall between 40 percent to 45 percent was rated mostly true. Ferguson, which was the focus of Kinder's statement, fits his estimate. http://bit.ly/1TlVite",Link,,,3/31/16 17:03, ,820,820,0,1359,1359,0,9,1,1,,4,1,,8,18,1,7,,,1,17,,,1,1,1,,,1,,,1319,786,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154903521829625,https://www.facebook.com/ColumbiaMissourian/posts/10154903521829625,"The Loop CID tax, which is expected to generate between $200,000 to $225,000 per year, is scheduled to take effect Friday. The Missouri Supreme Court rejected an appeal in a lawsuit seeking to overturn the tax. http://bit.ly/1TlTLDG",Link,,,3/31/16 15:15, ,1309,1309,0,2191,2191,0,40,4,,,6,,,40,75,17,27,,,18,57,,,2,4,,2,,,4,,2041,1193,0,0,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154902757199625,https://www.facebook.com/ColumbiaMissourian/posts/10154902757199625,This year's Fourth Ward City Council candidate Daryl Dudley talked about the science of campaigning. He talked to people as a simply way to interact with scores of people. &quot;I just listen to what everybody has to say and use that to form a judgment.&quot; Dudley said.  http://bit.ly/1ME7rsd,Link,,,3/31/16 13:17, ,1426,1426,0,2363,2363,0,47,2,2,,2,2,,44,60,20,31,,,20,40,,,1,1,,1,,,1,,2312,1374,0,0,44,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154902186329625,https://www.facebook.com/ColumbiaMissourian/posts/10154902186329625,Columbia's Fourth Ward councilman Ian Thomas wants people to know where he stands on issues in the city. He says many of the problems he sees start with a lack of communication from city staff.,Link,,,3/31/16 11:13, ,1034,1034,0,1705,1705,0,23,1,6,,1,8,,18,19,12,7,,,12,7,,,0,0,,,,,,,1663,996,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154901712764625,https://www.facebook.com/ColumbiaMissourian/posts/10154901712764625,"With a 12-year effort by the Katy Bridge Coalition, part of the Katy bridge in Boonville is now open to the pedestrians and cyclists. &quot;Most of the people who have seen it can't wait to get on it,&quot; Boonville assistant city administrator Kate Fjell said.",Link,,,3/31/16 9:25, ,3099,3099,0,5196,5196,0,93,1,49,9,1,49,9,59,87,31,35,,,39,48,,,0,0,,,,,,,3805,2207,0,0,67,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154901298259625,https://www.facebook.com/ColumbiaMissourian/posts/10154901298259625,"Council candidates disagreed Wednesday night at the Chamber of Commerce forum on how to fund projects such as expanding the airport, implementing form-based zoning and adding more police officers. http://bit.ly/1RKULij",Link,,,3/31/16 7:10, ,879,879,0,1383,1383,0,11,1,,,1,,,11,12,7,5,,,7,5,,,0,0,,,,,,,1355,844,0,0,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154901133284625,https://www.facebook.com/ColumbiaMissourian/posts/10154901133284625:0,Today's front page features James Condominium; state budget; and gun bill. Check out our e-edition: http://bit.ly/1qkAZB5,Photo,,,3/31/16 6:11, ,1533,1533,0,5079,5079,0,6,,2,,,2,,4,6,,,4,,,,6,,0,0,,,,,,,5045,1497,0,0,4,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154899156469625,https://www.facebook.com/ColumbiaMissourian/posts/10154899156469625,The doors to Patriot Place Apartments will open in April and will offer 25 housing units to homeless veterans. The Columbia Housing Authority has estimated that one-third of Columbia's homeless are veterans. http://bit.ly/1TjEmUe,Link,,,3/30/16 19:10, ,5660,5660,0,8831,8831,0,344,8,199,34,9,207,34,201,265,93,136,,,97,168,,,2,2,1,1,,1,1,,3125,1664,0,0,145,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154898716779625,https://www.facebook.com/ColumbiaMissourian/posts/10154898716779625,Helpers at TigerPlace provide retired residents with the pet-care services needed to help foster the friendship between owner and pet. http://bit.ly/1V71t4m,Link,,,3/30/16 17:12, ,1432,1432,0,2379,2379,0,30,,15,1,,16,1,22,25,17,6,,,18,7,,,0,0,,,,,,,2026,1161,0,0,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154898228219625,https://www.facebook.com/ColumbiaMissourian/posts/10154898228219625,"Karl Skala says his reelection campaign is about the residents in the Third Ward. Public safety, infrastructure and jobs form the foundation of the campaign and align with the city strategic plan. He said he thinks his record on the City Council over the past few years shows he has worked to make good on those promises.",Link,,,3/30/16 15:09, ,1051,1051,0,1762,1762,0,10,,2,1,,2,1,8,8,5,3,,,5,3,,,0,0,,,,,,,1566,914,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154897806094625,https://www.facebook.com/ColumbiaMissourian/posts/10154897806094625,"“My attitude is, ‘If you’re hungry, I’ll give you a fish for the day. But if you let me, I’ll teach you how to fish,&quot; Tom Leuther said. With only 12 days remaining until City Council elections, the candidate for Third Ward councilman is hoping the position will give him an opportunity to help the community.",Link,,,3/30/16 13:27, ,342,342,0,553,553,0,12,,,,,,,12,18,3,10,,,3,15,,,0,0,,,,,,,524,319,0,0,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154897380709625,https://www.facebook.com/ColumbiaMissourian/posts/10154897380709625,"&quot;If you want a dialogue that involves all voices in the community, you have to go where the comfort level belongs to the audience, not the government officials,&quot; Paul Rainsberger said at Tuesday night's School Board candidate forum. Four of the contenders talked at length about systemic racism in the education system and debated ways to address it.",Link,,,3/30/16 11:46, ,1157,1157,0,2022,2022,0,24,,6,,,6,,21,28,14,9,,,16,12,,,0,0,,,,,,,1876,1048,0,0,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154896905349625,https://www.facebook.com/ColumbiaMissourian/posts/10154896905349625,"At a March 17 debate, former Speaker of the Missouri House Catherine Hanaway compared the length of Missouri's barber regulation code to the book of Revelation. In reality, hairdressers face a much wordier set of guidelines.",Link,,,3/30/16 9:37, ,837,837,0,1362,1362,0,46,,4,2,,4,2,42,52,12,34,,,12,40,,,1,1,,1,,,1,,388,250,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154896287014625,https://www.facebook.com/ColumbiaMissourian/posts/10154896287014625,"There were no flashy offers or wealthy suitors Tuesday when interested residents toured the old Boone County Fairgrounds. Mostly, the discussion centered on frustration and distrust about property management. http://bit.ly/1ThAJ1f",Link,,,3/30/16 6:07, ,1951,1951,0,3252,3252,0,68,2,3,1,2,3,1,66,90,40,34,,,42,48,,,1,1,,1,,,1,,2911,1716,0,0,55,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154893512529625,https://www.facebook.com/ColumbiaMissourian/posts/10154893512529625,"Five candidates are running for two three-year spots on the Columbia School Board. Student achievement, teacher pay and collaboration were among the top priorities for the candidates. Read more about the candidates' positions on the issues.",Link,,,3/29/16 15:14, ,1028,1028,0,1721,1721,0,20,,,,,,,20,25,14,7,,,14,11,,,1,1,,1,,,1,,1694,1008,0,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154893018904625,https://www.facebook.com/ColumbiaMissourian/posts/10154893018904625,"After an explosion killed more than 70 people in Pakistan on Easter, columnist Carl Kenney writes about the message of Easter and what it means in a world where hate seems to win.

&quot;The empty grave isn’t there to give us reason to fill it up again. It is there to give us permission to walk away from our need to destroy people with an opposing opinion,&quot; Kenney writes.",Link,,,3/29/16 13:20, ,1038,1038,0,1855,1855,0,24,1,4,1,1,4,1,23,36,11,15,,,14,22,,,1,1,1,,,1,,,1687,929,0,0,19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154892557384625,https://www.facebook.com/ColumbiaMissourian/posts/10154892557384625,Former Kansas women's basketball player Lauren Aldridge announced her decision to transfer to Missouri on Monday. She was the top scorer for the Jayhawks this past season.,Link,,,3/29/16 11:15, ,9845,9845,0,15088,15088,0,568,14,164,17,16,161,17,473,593,187,322,,,196,397,,,5,5,1,4,,1,4,,5885,3284,0,0,237,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154892293344625,https://www.facebook.com/ColumbiaMissourian/posts/10154892293344625,"According to research, pets provide mental and physical benefits to older people, such as lessening loneliness and increasing healthy behaviors like walking. Recognizing these benefits, TigerPlace not only allows animals but offers residents help caring for them.",Link,,,3/29/16 10:11, ,206,206,0,339,339,0,2,,,,,,,2,3,1,1,,,1,2,,,0,0,,,,,,,311,185,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154892104134625,https://www.facebook.com/ColumbiaMissourian/posts/10154892104134625,Ginny Chadwick has decided against running for Boone County commissioner for the Southern District after learning she'd have to resign her graduate teaching position at MU. The commissioner post is a full time position as opposed to the part-time City Council position when she represented the First Ward.,Link,,,3/29/16 9:16, ,2681,2681,0,4735,4735,0,161,4,21,3,5,21,3,149,203,62,107,,,64,139,,,1,1,,1,,,1,,3846,2101,0,0,133,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154891770509625,https://www.facebook.com/ColumbiaMissourian/posts/10154891770509625,Missouri pitcher Tanner Houck won two player of the week awards Monday — from the Southeastern Conference and Collegiate Baseball —  after a strong pitching performance Saturday.,Link,,,3/29/16 7:30, ,840,840,0,1567,1567,0,10,,3,,,3,,7,9,4,4,,,4,5,,,0,0,,,,,,,1521,810,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154891491759625,https://www.facebook.com/ColumbiaMissourian/posts/10154891491759625:0,"Today's front page features fighting Parkinson's through boxing, city candidate file financial reports, Pakistan's prime minister vows to defeat militants. E-edition: http://bit.ly/1UYWkLz",Photo,,,3/29/16 6:01, ,1753,1753,0,6590,6590,0,11,,4,1,,4,1,9,15,1,3,6,,1,3,11,,0,0,,,,,,,6417,1637,0,0,7,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138832254624_10154889490384625,https://www.facebook.com/ColumbiaMissourian/posts/10154889490384625,"Two of six Columbia City Council candidates break the $70,000 mark in fundraising and another is within $600 of that benchmark, according to campaign finance reports filed Monday. http://bit.ly/21Q9oDy",Link,,,3/28/16 18:33, ,1855,1855,0,3210,3210,0,41,,3,2,,3,2,39,48,33,10,,,36,12,,,1,1,,1,,,1,,2848,1639,0,0,36,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154888971779625,https://www.facebook.com/ColumbiaMissourian/posts/10154888971779625,"Incumbent Jan Mees with a sizable financial advantage in the Columbia School Board campaign, according to campaign finance reports filed Monday with the Missouri Ethics Commission. http://bit.ly/1PBIrME",Link,,,3/28/16 16:10, ,1225,1225,0,1997,1997,0,18,,2,1,,2,1,18,20,10,9,,,10,10,,,1,1,,1,,,1,,1892,1148,0,0,16,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154888569854625,https://www.facebook.com/ColumbiaMissourian/posts/10154888569854625,FACT CHECK: Lt. Gov. Peter Kinder tweeted that St. Louis is the 'most dangerous city' based on violent crime rates. But comparing cities with one another based on violent crime rates alone does not determine whether a city is more or less dangerous. http://bit.ly/1UXZGPc,Link,,,3/28/16 14:33, ,1249,1249,0,2142,2142,0,22,1,4,,1,4,,19,20,11,9,,,11,9,,,0,0,,,,,,,2066,1191,0,0,18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
138832254624_10154887965654625,https://www.facebook.com/ColumbiaMissourian/posts/10154887965654625,Addressing the economic disparity is a priority for City Manager Mike Matthes. We asked City Council candidates how they would address the issue. Education and job training were key points for candidates.,Link,,,3/28/16 12:17, ,974,974,0,1749,1749,0,15,,,,,,,15,20,12,6,,,13,7,,,0,0,,,,,,,1728,956,0,0,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
